victim_date,vehicle,age,severity
2019-02-02,sd,33,SD
2019-02-02,sd,21,SD
2019-02-02,sd,69,SD
2019-02-02,sd,38,SD
2019-02-02,sd,38,SD
2019-02-02,sd,39,SD
2019-02-02,sd,35,SD
2019-02-02,sd,15,SD
2019-02-02,sd,34,SD
2019-02-02,sd,SD,SD
2019-02-02,sd,36,SD
2019-02-02,sd,80,SD
2019-02-02,sd,37,SD
2019-02-02,sd,35,SD
2019-02-02,sd,71,SD
2019-02-02,sd,SD,SD
2019-02-02,sd,39,SD
2019-02-03,sd,SD,SD
2019-02-03,sd,SD,SD
2019-02-03,sd,SD,SD
2019-02-03,sd,SD,SD
2019-02-03,sd,SD,SD
2019-02-03,sd,23,SD
2019-02-03,sd,SD,SD
2019-02-03,sd,SD,SD
2019-02-03,sd,22,SD
2019-02-03,sd,22,SD
2019-02-03,sd,22,SD
2019-02-03,sd,SD,SD
2019-02-03,sd,33,SD
2019-02-03,sd,54,SD
2019-02-03,sd,53,SD
2019-02-03,sd,63,SD
2019-02-03,sd,7,SD
2019-02-03,sd,74,SD
2019-02-03,sd,SD,SD
2019-02-03,sd,31,SD
2019-02-03,sd,21,SD
2019-02-04,sd,38,SD
2019-02-04,sd,35,SD
2019-02-04,sd,SD,SD
2019-02-04,sd,SD,SD
2019-02-04,sd,37,SD
2019-02-04,sd,25,SD
2019-02-04,sd,85,SD
2019-02-04,sd,SD,SD
2019-02-04,sd,21,SD
2019-02-04,sd,38,SD
2019-07-31,sd,54,SD
2019-02-04,sd,25,SD
2019-02-04,sd,25,SD
2019-02-04,sd,47,SD
2019-02-04,sd,23,SD
2019-02-04,sd,SD,SD
2019-02-04,sd,SD,SD
2019-02-04,sd,SD,SD
2019-02-04,sd,52,SD
2019-02-04,sd,21,SD
2019-02-04,sd,66,SD
2019-02-05,sd,38,SD
2019-02-05,sd,61,SD
2019-02-05,sd,62,SD
2019-02-05,sd,27,SD
2019-02-05,sd,27,SD
2019-02-05,sd,24,SD
2019-02-05,sd,54,SD
2019-02-05,sd,SD,SD
2019-02-05,sd,SD,SD
2019-02-05,sd,18,SD
2019-02-05,sd,SD,SD
2019-02-05,sd,SD,SD
2019-02-05,sd,17,SD
2019-02-05,sd,39,SD
2019-02-05,sd,SD,SD
2019-02-05,sd,SD,SD
2019-02-05,sd,SD,SD
2019-02-05,sd,SD,SD
2019-02-05,sd,SD,SD
2019-02-05,sd,SD,SD
2019-02-05,sd,SD,SD
2019-02-05,sd,SD,SD
2019-02-05,sd,85,SD
2019-02-05,sd,68,SD
2019-02-05,sd,42,SD
2019-02-05,sd,34,SD
2019-02-05,sd,34,SD
2019-02-05,sd,34,SD
2019-02-05,sd,26,SD
2019-02-05,sd,26,SD
2019-02-05,sd,41,SD
2019-02-05,sd,26,SD
2019-02-05,sd,SD,SD
2019-02-05,sd,42,SD
2019-02-05,sd,28,SD
2019-02-05,sd,24,SD
2019-02-05,sd,60,SD
2019-02-05,sd,51,SD
2019-08-03,sd,55,SD
2019-02-05,sd,35,SD
2019-02-06,sd,42,SD
2019-02-06,sd,SD,SD
2019-02-06,sd,SD,SD
2019-02-06,sd,27,SD
2019-02-06,sd,SD,SD
2019-02-06,sd,89,SD
2019-02-06,sd,SD,SD
2019-02-06,sd,26,SD
2019-02-06,sd,26,SD
2019-02-06,sd,19,SD
2019-02-06,sd,56,SD
2019-02-06,sd,SD,SD
2019-02-06,sd,47,SD
2019-02-06,sd,32,SD
2019-02-06,sd,SD,SD
2019-02-06,sd,SD,SD
2019-02-06,sd,25,SD
2019-02-06,sd,28,SD
2019-02-06,sd,27,SD
2019-02-06,sd,SD,SD
2019-02-06,sd,SD,SD
2019-02-06,sd,30,SD
2019-02-06,sd,33,SD
2019-02-06,sd,SD,SD
2019-02-06,sd,9,SD
2019-02-06,sd,35,SD
2019-02-06,sd,SD,SD
2019-02-06,sd,45,SD
2019-02-06,sd,25,SD
2019-02-06,sd,53,SD
2019-02-06,sd,83,SD
2019-02-06,sd,SD,SD
2019-02-06,sd,27,SD
2019-02-06,sd,24,SD
2019-02-06,sd,79,SD
2019-02-06,sd,75,SD
2019-02-06,sd,45,SD
2019-02-06,sd,45,SD
2019-02-06,sd,35,SD
2019-02-06,sd,65,SD
2019-02-06,sd,44,SD
2019-02-06,sd,44,SD
2019-02-06,sd,34,SD
2019-02-06,sd,SD,SD
2019-02-06,sd,79,SD
2019-02-06,sd,71,SD
2019-02-07,sd,48,SD
2019-02-07,sd,46,SD
2019-02-07,sd,SD,SD
2019-02-07,sd,46,SD
2019-02-07,sd,34,SD
2019-02-07,sd,21,SD
2019-02-07,sd,SD,SD
2019-02-07,sd,SD,SD
2019-02-07,sd,38,SD
2019-02-07,sd,37,SD
2019-02-07,sd,41,SD
2019-02-07,sd,SD,SD
2019-02-07,sd,SD,SD
2019-02-07,sd,SD,SD
2019-02-07,sd,SD,SD
2019-02-07,sd,SD,SD
2019-02-07,sd,80,SD
2019-02-07,sd,SD,SD
2019-02-07,sd,SD,SD
2019-02-07,sd,29,SD
2019-02-07,sd,SD,SD
2019-02-07,sd,SD,SD
2019-02-07,sd,SD,SD
2019-02-07,sd,23,SD
2019-02-07,sd,26,SD
2019-02-07,sd,22,SD
2019-02-07,sd,43,SD
2019-02-07,sd,67,SD
2019-02-08,sd,SD,SD
2019-02-08,sd,39,SD
2019-02-18,sd,30,SD
2019-02-08,sd,28,SD
2019-02-08,sd,SD,SD
2019-02-08,sd,34,SD
2019-02-08,sd,34,SD
2019-02-08,sd,34,SD
2019-02-08,sd,SD,SD
2019-02-08,sd,25,SD
2019-02-08,sd,48,SD
2019-02-08,sd,28,SD
2019-02-08,sd,48,SD
2019-02-08,sd,51,SD
2019-02-08,sd,SD,SD
2019-02-08,sd,SD,SD
2019-02-08,sd,SD,SD
2019-02-08,sd,SD,SD
2019-02-08,sd,SD,SD
2019-02-08,sd,SD,SD
2019-02-08,sd,25,SD
2019-02-08,sd,37,SD
2019-02-08,sd,31,SD
2019-02-08,sd,SD,SD
2019-02-08,sd,SD,SD
2019-02-08,sd,30,SD
2019-02-08,sd,SD,SD
2019-02-08,sd,SD,SD
2019-02-08,sd,SD,SD
2019-02-08,sd,SD,SD
2019-02-08,sd,SD,SD
2019-02-08,sd,SD,SD
2019-02-08,sd,39,SD
2019-02-08,sd,24,SD
2019-02-08,sd,SD,SD
2019-02-08,sd,23,SD
2019-02-08,sd,30,SD
2019-02-08,sd,28,SD
2019-02-08,sd,39,SD
2019-02-08,sd,34,SD
2019-02-08,sd,44,SD
2019-02-08,sd,34,SD
2019-02-08,sd,30,SD
2019-02-09,sd,29,SD
2019-02-09,sd,29,SD
2019-02-09,sd,26,SD
2019-02-09,sd,SD,SD
2019-02-09,sd,62,SD
2019-02-09,sd,SD,SD
2019-02-09,sd,39,SD
2019-02-09,sd,51,SD
2019-02-09,sd,SD,SD
2019-02-09,sd,SD,SD
2019-02-09,sd,SD,SD
2019-02-09,sd,SD,SD
2019-02-09,sd,41,SD
2019-02-09,sd,24,SD
2019-02-09,sd,24,SD
2019-02-09,sd,26,SD
2019-02-09,sd,23,SD
2019-02-09,sd,43,SD
2019-02-09,sd,43,SD
2019-02-09,sd,35,SD
2019-02-09,sd,37,SD
2019-02-09,sd,30,SD
2019-02-09,sd,30,SD
2019-02-09,sd,SD,SD
2019-02-09,sd,32,SD
2019-02-09,sd,24,SD
2019-02-09,sd,39,SD
2019-02-09,sd,26,SD
2019-02-10,sd,23,SD
2019-02-10,sd,SD,SD
2019-05-30,sd,75,SD
2019-10-12,sd,74,SD
2019-02-10,sd,SD,SD
2019-02-10,sd,31,SD
2019-10-12,sd,19,SD
2019-10-17,sd,19,SD
2019-02-10,sd,26,SD
2019-02-10,sd,39,SD
2019-02-10,sd,39,SD
2019-02-10,sd,59,SD
2019-02-10,sd,SD,SD
2019-02-10,sd,49,SD
2019-02-10,sd,SD,SD
2019-02-10,sd,68,SD
2019-06-17,sd,26,SD
2019-07-09,sd,25,SD
2019-02-10,sd,31,SD
2019-02-10,sd,9,SD
2019-02-10,sd,25,SD
2019-02-10,sd,20,SD
2019-02-11,sd,42,SD
2019-02-11,sd,26,SD
2019-02-11,sd,49,SD
2019-02-11,sd,78,SD
2019-02-11,sd,25,SD
2019-02-11,sd,49,SD
2019-02-11,sd,SD,SD
2019-02-11,sd,52,SD
2019-02-11,sd,SD,SD
2019-02-11,sd,SD,SD
2019-02-11,sd,60,SD
2019-02-11,sd,44,SD
2019-02-11,sd,22,SD
2019-02-11,sd,50,SD
2019-02-11,sd,55,SD
2019-02-11,sd,26,SD
2019-02-11,sd,69,SD
2019-02-11,sd,27,SD
2019-02-11,sd,27,SD
2019-02-11,sd,49,SD
2019-02-11,sd,49,SD
2019-02-11,sd,51,SD
2019-02-11,sd,37,SD
2019-02-11,sd,SD,SD
2019-02-11,sd,SD,SD
2019-02-11,sd,24,SD
2019-02-11,sd,61,SD
2019-02-12,sd,26,SD
2019-02-12,sd,26,SD
2019-02-12,sd,48,SD
2019-02-12,sd,48,SD
2019-02-12,sd,35,SD
2019-02-12,sd,34,SD
2019-02-12,sd,SD,SD
2019-02-12,sd,45,SD
2019-02-12,sd,SD,SD
2019-02-12,sd,37,SD
2019-02-12,sd,37,SD
2019-02-12,sd,41,SD
2019-02-12,sd,46,SD
2019-02-12,sd,68,SD
2019-02-12,sd,91,SD
2019-02-12,sd,SD,SD
2019-02-12,sd,SD,SD
2019-02-12,sd,44,SD
2019-02-12,sd,SD,SD
2019-02-12,sd,SD,SD
2019-02-12,sd,80,SD
2019-02-12,sd,80,SD
2019-02-12,sd,39,SD
2019-02-12,sd,SD,SD
2019-02-12,sd,SD,SD
2019-02-12,sd,33,SD
2019-02-12,sd,33,SD
2019-02-12,sd,35,SD
2019-02-12,sd,57,SD
2019-02-12,sd,31,SD
2019-02-12,sd,48,SD
2019-02-12,sd,27,SD
2019-02-12,sd,20,SD
2019-02-12,sd,29,SD
2019-02-12,sd,26,SD
2019-02-12,sd,33,SD
2019-02-12,sd,SD,SD
2019-02-12,sd,44,SD
2019-02-12,sd,40,SD
2019-02-12,sd,37,SD
2019-02-12,sd,49,SD
2019-02-13,sd,38,SD
2019-02-13,sd,SD,SD
2019-02-13,sd,26,SD
2019-02-13,sd,27,SD
2019-02-13,sd,75,SD
2019-02-13,sd,75,SD
2019-02-13,sd,SD,SD
2019-02-13,sd,35,SD
2019-02-13,sd,SD,SD
2019-02-13,sd,SD,SD
2019-02-13,sd,46,SD
2019-02-13,sd,46,SD
2019-02-13,sd,22,SD
2019-02-13,sd,42,SD
2019-02-13,sd,SD,SD
2019-02-13,sd,34,SD
2019-02-13,sd,39,SD
2019-02-13,sd,SD,SD
2019-02-13,sd,32,SD
2019-02-13,sd,37,SD
2019-02-13,sd,48,SD
2019-02-13,sd,2,SD
2019-02-13,sd,49,SD
2019-02-13,sd,49,SD
2019-02-13,sd,22,SD
2019-02-13,sd,41,SD
2019-02-13,sd,57,SD
2019-02-13,sd,59,SD
2019-02-13,sd,49,SD
2019-02-14,sd,9,SD
2019-02-14,sd,9,SD
2019-02-14,sd,46,SD
2019-02-14,sd,46,SD
2019-02-14,sd,18,SD
2019-02-14,sd,37,SD
2019-02-14,sd,37,SD
2019-02-14,sd,38,SD
2019-02-14,sd,23,SD
2019-02-14,sd,24,SD
2019-02-14,sd,SD,SD
2019-02-14,sd,SD,SD
2019-02-14,sd,31,SD
2019-02-14,sd,43,SD
2019-02-14,sd,27,SD
2019-02-14,sd,27,SD
2019-02-14,sd,7,SD
2019-02-14,sd,43,SD
2019-02-14,sd,52,SD
2019-02-14,sd,SD,SD
2019-02-15,sd,SD,SD
2019-02-15,sd,53,SD
2019-02-15,sd,26,SD
2019-02-15,sd,27,SD
2019-02-15,sd,SD,SD
2019-02-15,sd,SD,SD
2019-02-15,sd,28,SD
2019-02-15,sd,49,SD
2019-02-15,sd,SD,SD
2019-02-15,sd,23,SD
2019-02-15,sd,41,SD
2019-02-15,sd,75,SD
2019-02-15,sd,35,SD
2019-02-15,sd,25,SD
2019-02-15,sd,69,SD
2019-02-15,sd,SD,SD
2019-02-15,sd,50,SD
2019-02-15,sd,36,SD
2019-02-15,sd,46,SD
2019-02-15,sd,45,SD
2019-02-15,sd,31,SD
2019-02-15,sd,33,SD
2019-02-15,sd,50,SD
2019-02-15,sd,23,SD
2019-02-15,sd,62,SD
2019-02-15,sd,SD,SD
2019-02-15,sd,23,SD
2019-02-15,sd,SD,SD
2019-02-15,sd,77,SD
2019-02-15,sd,SD,SD
2019-02-15,sd,36,SD
2019-02-15,sd,36,SD
2019-02-15,sd,SD,SD
2019-02-15,sd,32,SD
2019-02-15,sd,SD,SD
2019-02-15,sd,42,SD
2019-02-15,sd,42,SD
2019-02-15,sd,SD,SD
2019-02-15,sd,39,SD
2019-02-16,sd,SD,SD
2019-02-16,sd,SD,SD
2019-02-16,sd,27,SD
2019-02-16,sd,55,SD
2019-02-16,sd,61,SD
2019-02-16,sd,26,SD
2019-02-16,sd,53,SD
2019-02-16,sd,SD,SD
2019-02-16,sd,42,SD
2019-02-16,sd,36,SD
2019-02-16,sd,76,SD
2019-02-16,sd,39,SD
2019-02-16,sd,39,SD
2019-02-16,sd,SD,SD
2019-02-16,sd,32,SD
2019-02-16,sd,62,SD
2019-02-16,sd,29,SD
2019-02-16,sd,19,SD
2019-02-16,sd,41,SD
2019-02-16,sd,SD,SD
2019-02-16,sd,63,SD
2019-02-16,sd,SD,SD
2019-02-16,sd,37,SD
2019-02-16,sd,63,SD
2019-02-16,sd,30,SD
2019-02-16,sd,43,SD
2019-02-16,sd,43,SD
2019-02-17,sd,24,SD
2019-02-17,sd,23,SD
2019-02-17,sd,32,SD
2019-02-17,sd,30,SD
2019-02-17,sd,78,SD
2019-02-17,sd,41,SD
2019-02-17,sd,SD,SD
2019-02-17,sd,24,SD
2019-02-17,sd,39,SD
2019-02-17,sd,SD,SD
2019-02-17,sd,SD,SD
2019-02-17,sd,SD,SD
2019-02-17,sd,55,SD
2019-02-17,sd,39,SD
2019-02-17,sd,SD,SD
2019-02-17,sd,45,SD
2019-02-18,sd,30,SD
2019-02-18,sd,22,SD
2019-02-18,sd,22,SD
2019-02-18,sd,43,SD
2019-02-18,sd,SD,SD
2019-02-18,sd,24,SD
2019-02-18,sd,24,SD
2019-02-18,sd,16,SD
2019-02-18,sd,16,SD
2019-02-18,sd,37,SD
2019-02-18,sd,SD,SD
2019-02-18,sd,38,SD
2019-02-18,sd,45,SD
2019-02-18,sd,27,SD
2019-02-18,sd,27,SD
2019-02-18,sd,76,SD
2019-02-18,sd,75,SD
2019-02-18,sd,SD,SD
2019-02-18,sd,54,SD
2019-02-18,sd,41,SD
2019-02-18,sd,41,SD
2019-02-18,sd,38,SD
2019-02-18,sd,31,SD
2019-02-18,sd,24,SD
2019-02-18,sd,SD,SD
2019-02-18,sd,SD,SD
2019-02-18,sd,SD,SD
2019-01-31,sd,44,SD
2019-02-18,sd,SD,SD
2019-02-18,sd,38,SD
2019-02-18,sd,SD,SD
2019-02-18,sd,97,SD
2019-02-18,sd,18,SD
2019-02-18,sd,20,SD
2019-02-18,sd,20,SD
2019-02-18,sd,27,SD
2019-02-18,sd,SD,SD
2019-02-18,sd,13,SD
2019-03-03,sd,37,SD
2019-02-18,sd,36,SD
2019-02-18,sd,36,SD
2019-02-18,sd,56,SD
2019-03-19,sd,20,SD
2019-02-18,sd,21,SD
2019-02-18,sd,22,SD
2019-02-18,sd,44,SD
2019-02-18,sd,24,SD
2019-02-18,sd,28,SD
2019-02-19,sd,49,SD
2019-02-19,sd,23,SD
2019-02-19,sd,23,SD
2019-02-19,sd,SD,SD
2019-02-19,sd,37,SD
2019-02-19,sd,41,SD
2019-02-19,sd,26,SD
2019-02-19,sd,89,SD
2019-02-19,sd,77,SD
2019-02-19,sd,29,SD
2019-02-19,sd,27,SD
2019-02-19,sd,35,SD
2019-02-19,sd,24,SD
2019-02-19,sd,20,SD
2019-02-19,sd,SD,SD
2019-02-19,sd,SD,SD
2019-02-19,sd,10,SD
2019-02-19,sd,37,SD
2019-02-19,sd,SD,SD
2019-02-19,sd,35,SD
2019-02-19,sd,80,SD
2019-02-19,sd,SD,SD
2019-02-19,sd,52,SD
2019-02-19,sd,SD,SD
2019-02-19,sd,39,SD
2019-02-19,sd,SD,SD
2019-02-19,sd,63,SD
2019-02-19,sd,22,SD
2019-02-19,sd,SD,SD
2019-02-19,sd,78,SD
2019-02-19,sd,28,SD
2019-02-19,sd,54,SD
2019-02-19,sd,39,SD
2019-02-20,sd,29,SD
2019-02-20,sd,20,SD
2019-02-20,sd,20,SD
2019-02-20,sd,SD,SD
2019-02-20,sd,SD,SD
2019-02-20,sd,43,SD
2019-02-20,sd,40,SD
2019-02-20,sd,40,SD
2019-02-20,sd,72,SD
2019-02-20,sd,29,SD
2019-02-20,sd,33,SD
2019-02-20,sd,13,SD
2019-02-20,sd,34,SD
2019-02-20,sd,39,SD
2019-02-20,sd,39,SD
2019-02-20,sd,SD,SD
2019-02-20,sd,84,SD
2019-02-20,sd,24,SD
2019-02-20,sd,65,SD
2019-02-20,sd,31,SD
2019-02-20,sd,22,SD
2019-02-20,sd,34,SD
2019-02-20,sd,SD,SD
2019-02-20,sd,47,SD
2019-02-20,sd,28,SD
2019-02-20,sd,SD,SD
2019-02-20,sd,24,SD
2019-02-20,sd,49,SD
2019-02-20,sd,28,SD
2019-02-20,sd,48,SD
2019-02-20,sd,31,SD
2019-02-20,sd,31,SD
2019-02-20,sd,9,SD
2019-02-20,sd,9,SD
2019-02-20,sd,25,SD
2019-02-20,sd,25,SD
2019-02-20,sd,30,SD
2019-02-20,sd,24,SD
2019-02-20,sd,29,SD
2019-02-20,sd,41,SD
2019-02-20,sd,25,SD
2019-02-20,sd,25,SD
2019-02-20,sd,32,SD
2019-02-21,sd,21,SD
2019-02-21,sd,25,SD
2019-02-21,sd,34,SD
2019-02-21,sd,34,SD
2019-02-21,sd,SD,SD
2019-02-21,sd,SD,SD
2019-02-21,sd,SD,SD
2019-02-21,sd,32,SD
2019-02-21,sd,26,SD
2019-02-21,sd,27,SD
2019-02-21,sd,SD,SD
2019-02-21,sd,34,SD
2019-02-21,sd,SD,SD
2019-02-21,sd,26,SD
2019-02-21,sd,51,SD
2019-02-21,sd,51,SD
2019-02-21,sd,SD,SD
2019-02-21,sd,SD,SD
2019-02-21,sd,29,SD
2019-02-21,sd,41,SD
2019-02-21,sd,38,SD
2019-02-21,sd,88,SD
2019-02-21,sd,35,SD
2019-02-21,sd,35,SD
2019-02-21,sd,SD,SD
2019-02-21,sd,24,SD
2019-02-21,sd,39,SD
2019-02-21,sd,39,SD
2019-02-21,sd,SD,SD
2019-02-21,sd,28,SD
2019-02-21,sd,18,SD
2019-02-21,sd,18,SD
2019-02-21,sd,19,SD
2019-02-21,sd,19,SD
2019-02-21,sd,36,SD
2019-02-21,sd,36,SD
2019-02-21,sd,60,SD
2019-02-21,sd,34,SD
2019-02-21,sd,42,SD
2019-02-21,sd,SD,SD
2019-02-21,sd,SD,SD
2019-02-21,sd,38,SD
2019-02-21,sd,SD,SD
2019-02-21,sd,43,SD
2019-02-21,sd,28,SD
2019-02-22,sd,41,SD
2019-02-22,sd,48,SD
2019-02-22,sd,41,SD
2019-02-22,sd,SD,SD
2019-02-22,sd,44,SD
2019-02-22,sd,23,SD
2019-02-22,sd,SD,SD
2019-02-22,sd,42,SD
2019-02-22,sd,11,SD
2019-02-22,sd,29,SD
2019-02-22,sd,24,SD
2019-02-22,sd,38,SD
2019-02-22,sd,SD,SD
2019-02-22,sd,38,SD
2019-02-22,sd,25,SD
2019-02-22,sd,43,SD
2019-02-22,sd,43,SD
2019-02-22,sd,SD,SD
2019-02-22,sd,34,SD
2019-02-22,sd,55,SD
2019-02-22,sd,83,SD
2019-02-22,sd,SD,SD
2019-02-22,sd,SD,SD
2019-02-22,sd,47,SD
2019-02-22,sd,25,SD
2019-02-22,sd,SD,SD
2019-02-22,sd,SD,SD
2019-02-22,sd,24,SD
2019-02-22,sd,SD,SD
2019-02-22,sd,26,SD
2019-02-22,sd,SD,SD
2019-02-22,sd,43,SD
2019-02-22,sd,69,SD
2019-02-22,sd,SD,SD
2019-02-22,sd,SD,SD
2019-02-22,sd,43,SD
2019-02-22,sd,62,SD
2019-02-22,sd,62,SD
2019-02-22,sd,29,SD
2019-02-22,sd,21,SD
2019-02-22,sd,64,SD
2019-02-22,sd,26,SD
2019-02-22,sd,47,SD
2019-02-23,sd,22,SD
2019-02-23,sd,SD,SD
2019-02-23,sd,SD,SD
2019-02-23,sd,SD,SD
2019-02-23,sd,SD,SD
2019-02-23,sd,35,SD
2019-02-23,sd,31,SD
2019-02-23,sd,38,SD
2019-02-23,sd,46,SD
2019-02-23,sd,32,SD
2019-02-23,sd,32,SD
2019-02-23,sd,13,SD
2019-02-23,sd,SD,SD
2019-02-23,sd,18,SD
2019-02-23,sd,38,SD
2019-02-23,sd,38,SD
2019-02-23,sd,81,SD
2019-02-23,sd,18,SD
2019-02-23,sd,18,SD
2019-02-23,sd,50,SD
2019-02-23,sd,23,SD
2019-02-23,sd,SD,SD
2019-02-23,sd,28,SD
2019-02-24,sd,21,SD
2019-02-24,sd,21,SD
2019-02-24,sd,29,SD
2019-02-24,sd,29,SD
2019-02-24,sd,SD,SD
2019-02-24,sd,SD,SD
2019-02-24,sd,30,SD
2019-02-24,sd,32,SD
2019-02-24,sd,32,SD
2019-02-25,sd,44,SD
2019-02-25,sd,44,SD
2019-02-25,sd,30,SD
2019-02-25,sd,57,SD
2019-02-25,sd,28,SD
2019-02-25,sd,71,SD
2019-02-25,sd,42,SD
2019-02-25,sd,36,SD
2019-02-25,sd,58,SD
2019-02-25,sd,SD,SD
2019-02-25,sd,SD,SD
2019-02-25,sd,SD,SD
2019-02-25,sd,36,SD
2019-02-25,sd,35,SD
2019-02-25,sd,35,SD
2019-02-25,sd,32,SD
2019-02-25,sd,39,SD
2019-02-25,sd,SD,SD
2019-02-25,sd,SD,SD
2019-02-25,sd,SD,SD
2019-02-25,sd,53,SD
2019-02-25,sd,SD,SD
2019-02-25,sd,71,SD
2019-02-25,sd,39,SD
2019-02-25,sd,51,SD
2019-02-25,sd,21,SD
2019-02-25,sd,24,SD
2019-02-25,sd,61,SD
2019-02-25,sd,61,SD
2019-02-25,sd,30,SD
2019-02-25,sd,SD,SD
2019-02-25,sd,29,SD
2019-02-25,sd,36,SD
2019-02-25,sd,SD,SD
2019-02-25,sd,SD,SD
2019-02-25,sd,SD,SD
2019-02-25,sd,45,SD
2019-02-25,sd,21,SD
2019-02-25,sd,37,SD
2019-02-25,sd,40,SD
2019-02-25,sd,29,SD
2019-02-25,sd,43,SD
2019-02-25,sd,36,SD
2019-02-25,sd,57,SD
2019-02-25,sd,27,SD
2019-02-25,sd,27,SD
2019-02-25,sd,24,SD
2019-02-25,sd,70,SD
2019-02-25,sd,23,SD
2019-02-25,sd,60,SD
2019-02-25,sd,52,SD
2019-02-25,sd,39,SD
2019-02-26,sd,SD,SD
2019-02-26,sd,37,SD
2019-02-26,sd,30,SD
2019-02-26,sd,30,SD
2019-02-26,sd,SD,SD
2019-02-26,sd,62,SD
2019-02-26,sd,62,SD
2019-02-26,sd,71,SD
2019-02-26,sd,52,SD
2019-02-26,sd,52,SD
2019-02-26,sd,SD,SD
2019-02-26,sd,68,SD
2019-02-26,sd,68,SD
2019-02-26,sd,54,SD
2019-02-26,sd,58,SD
2019-02-26,sd,30,SD
2019-02-26,sd,33,SD
2019-02-26,sd,23,SD
2019-02-26,sd,53,SD
2019-02-26,sd,53,SD
2019-02-26,sd,SD,SD
2019-02-26,sd,30,SD
2019-05-11,sd,20,SD
2019-02-26,sd,SD,SD
2019-02-26,sd,17,SD
2019-02-26,sd,41,SD
2019-02-26,sd,33,SD
2019-02-26,sd,53,SD
2019-02-26,sd,25,SD
2019-02-26,sd,64,SD
2019-02-26,sd,64,SD
2019-02-26,sd,33,SD
2019-02-26,sd,33,SD
2019-02-26,sd,46,SD
2019-02-26,sd,SD,SD
2019-02-26,sd,23,SD
2019-02-26,sd,SD,SD
2019-02-26,sd,35,SD
2019-02-26,sd,SD,SD
2019-02-26,sd,51,SD
2019-02-26,sd,41,SD
2019-02-26,sd,SD,SD
2019-02-26,sd,SD,SD
2019-02-26,sd,SD,SD
2019-02-26,sd,33,SD
2019-02-26,sd,21,SD
2019-02-26,sd,46,SD
2019-02-26,sd,39,SD
2019-02-26,sd,29,SD
2019-02-27,sd,56,SD
2019-02-27,sd,56,SD
2019-02-27,sd,26,SD
2019-02-27,sd,47,SD
2019-01-15,sd,67,SD
2019-02-27,sd,31,SD
2019-02-27,sd,31,SD
2019-02-27,sd,26,SD
2019-02-27,sd,47,SD
2019-02-27,sd,SD,SD
2019-02-27,sd,35,SD
2019-02-27,sd,37,SD
2019-02-27,sd,73,SD
2019-02-27,sd,36,SD
2019-02-27,sd,25,SD
2019-02-27,sd,49,SD
2019-02-27,sd,40,SD
2019-02-27,sd,31,SD
2019-02-27,sd,72,SD
2019-02-27,sd,72,SD
2019-02-27,sd,SD,SD
2019-02-27,sd,35,SD
2019-02-27,sd,31,SD
2019-02-27,sd,45,SD
2019-02-27,sd,SD,SD
2019-02-27,sd,66,SD
2019-02-27,sd,SD,SD
2019-02-27,sd,27,SD
2019-02-27,sd,SD,SD
2019-02-27,sd,58,SD
2019-02-27,sd,35,SD
2019-02-27,sd,19,SD
2019-02-27,sd,29,SD
2019-02-27,sd,SD,SD
2019-02-27,sd,6,SD
2019-02-27,sd,6,SD
2019-02-27,sd,27,SD
2019-02-27,sd,59,SD
2019-02-28,sd,44,SD
2019-02-28,sd,51,SD
2019-02-28,sd,25,SD
2019-02-28,sd,SD,SD
2019-02-28,sd,34,SD
2019-02-28,sd,33,SD
2019-02-28,sd,24,SD
2019-02-28,sd,29,SD
2019-02-28,sd,33,SD
2019-02-28,sd,36,SD
2019-02-28,sd,SD,SD
2019-02-28,sd,SD,SD
2019-02-28,sd,SD,SD
2019-02-28,sd,SD,SD
2019-02-28,sd,48,SD
2019-02-28,sd,37,SD
2019-02-28,sd,29,SD
2019-02-28,sd,23,SD
2019-02-28,sd,43,SD
2019-02-28,sd,74,SD
2019-06-24,sd,67,SD
2019-02-28,sd,SD,SD
2019-02-28,sd,SD,SD
2019-02-28,sd,SD,SD
2019-02-28,sd,SD,SD
2019-02-28,sd,47,SD
2019-02-28,sd,SD,SD
2019-02-28,sd,34,SD
2019-02-28,sd,70,SD
2019-02-28,sd,SD,SD
2019-02-28,sd,SD,SD
2019-02-28,sd,SD,SD
2019-02-28,sd,SD,SD
2019-02-28,sd,SD,SD
2019-02-28,sd,52,SD
2019-02-28,sd,SD,SD
2019-02-28,sd,27,SD
2019-02-28,sd,81,SD
2019-02-28,sd,SD,SD
2019-02-28,sd,44,SD
2019-02-28,sd,21,SD
2019-02-28,sd,70,SD
2019-03-01,sd,35,SD
2019-03-01,sd,34,SD
2019-03-01,sd,38,SD
2019-03-01,sd,47,SD
2019-03-01,sd,25,SD
2019-03-01,sd,SD,SD
2019-03-01,sd,59,SD
2019-03-01,sd,59,SD
2019-03-01,sd,SD,SD
2019-03-01,sd,33,SD
2019-03-01,sd,26,SD
2019-03-01,sd,SD,SD
2019-03-01,sd,5,SD
2019-07-02,sd,31,SD
2019-03-01,sd,31,SD
2019-03-01,sd,56,SD
2019-03-01,sd,56,SD
2019-03-01,sd,37,SD
2019-03-01,sd,SD,SD
2019-03-01,sd,43,SD
2019-03-01,sd,29,SD
2019-03-01,sd,23,SD
2019-03-01,sd,28,SD
2019-03-01,sd,27,SD
2019-03-01,sd,17,SD
2019-03-01,sd,43,SD
