victim_date,vehicle,age,severity
2021-06-28,MIXTO,52,SD
2021-06-24,TRANSPORTE PUBLICO,46,SD
2021-07-01,MOTO,21,SD
2021-07-05,PEATON,38,SD
2021-07-05,TRANSPORTE PUBLICO,46,SD
2021-07-07,MOTO,54,SD
2021-07-18,AUTO,17,SD
2021-07-18,AUTO,17,SD
2021-07-19,PEATON,40,SD
2021-07-26,TRANSPORTE PUBLICO,25,SD
2021-07-26,TRANSPORTE PUBLICO,35,SD
2021-07-08,CICLISTA,51,SD
2021-07-28,MOTO,31,SD
2021-07-30,MOTO,36,SD
2021-08-02,AUTO,39,SD
2021-08-05,MOTO,18,SD
2021-10-02,MOTO,42,SD
2021-10-05,CICLISTA,44,SD
2021-10-19,CICLISTA,28,SD
2021-10-22,MOTO,29,SD
2021-11-01,AUTO,25,SD
2021-11-03,MOTO,48,GRAVE
2021-11-11,CICLISTA,30,SD
2021-11-12,MOTO,-1,SD
2021-11-13,UTILITARIO,45,SD
2021-11-23,MOTO,55,SD
2021-12-14,MOTO,22,SD
2021-06-23,UTILITARIO,41,SD
2021-06-05,PEATON,40,SD
2021-06-09,MOTO,31,SD
2021-06-11,MOTO,37,SD
2021-06-25,MOTO,53,GRAVE
2021-07-07,MIXTO,22,SD
2021-07-07,MIXTO,58,SD
2021-07-31,MOTO,36,SD
2021-08-14,MOTO,25,SD
2021-08-18,MOTO,27,SD
2021-09-03,AUTO,32,GRAVE
2021-09-17,MOTO,31,SD
2021-09-17,MOTO,36,SD
2021-09-29,MOTO,52,SD
2021-10-01,AUTO,45,SD
2021-10-15,MOTO,38,SD
2021-10-23,AUTO,26,SD
2021-10-23,AUTO,26,SD
2021-10-25,MOTO,40,SD
2021-10-31,MOTO,-1,SD
2021-11-10,AUTO,63,SD
2021-11-10,AUTO,23,SD
2021-11-10,UTILITARIO,40,SD
2021-11-10,MOTO,29,SD
2021-11-14,MOTO,45,SD
2021-11-18,AUTO,48,SD
2021-11-18,AUTO,33,SD
2021-11-18,AUTO,34,SD
2021-11-24,MOTO,42,SD
2021-11-24,MOTO,21,SD
2021-11-26,MOTO,-1,SD
2021-09-17,MOTO,24,SD
2021-04-02,MOTO,36,SD
2021-04-26,MOTO,-1,SD
2021-08-01,MOVIL,-1,SD
2021-08-01,MOVIL,48,SD
2021-01-08,CICLISTA,43,SD
2021-01-12,MOTO,59,SD
2021-01-27,CICLISTA,36,SD
2021-01-27,MOTO,49,SD
2021-01-28,MOTO,25,SD
2021-02-12,CICLISTA,26,SD
2021-02-14,CICLISTA,36,SD
2021-03-02,MOTO,24,SD
2021-03-06,MOTO,37,SD
2021-03-09,CICLISTA,51,SD
2021-03-12,MOTO,-1,SD
2021-03-11,PEATON,39,SD
2021-03-17,CICLISTA,33,SD
2021-03-22,PEATON,52,SD
2021-03-25,MOTO,22,SD
2021-03-31,AUTO,60,SD
2021-04-03,AUTO,20,SD
2021-04-05,TAXI,51,SD
2021-03-21,TAXI,32,SD
2021-04-07,CICLISTA,40,SD
2021-04-09,AUTO,54,SD
2021-04-21,TAXI,35,SD
2021-04-27,TAXI,65,SD
2021-06-10,TRANSPORTE PUBLICO,58,SD
2021-06-14,PEATON,24,SD
2021-06-24,MOTO,40,SD
2021-06-25,CICLISTA,32,SD
2021-07-01,AUTO,26,SD
2021-07-01,AUTO,-1,SD
2021-07-09,MOTO,23,SD
2021-07-09,CICLISTA,29,SD
2021-07-28,CICLISTA,33,SD
2021-09-16,PEATON,63,SD
2021-09-24,MOTO,35,SD
2021-10-09,PEATON,47,SD
2021-10-09,AUTO,51,SD
2021-10-15,CICLISTA,50,SD
2021-11-20,AUTO,85,SD
2021-11-24,PEATON,52,SD
2021-01-06,PEATON,27,SD
2021-01-07,MOTO,60,SD
2021-01-07,MOTO,31,SD
2021-01-12,MOTO,38,SD
2021-01-19,AUTO,84,SD
2021-01-19,TRANSPORTE PUBLICO,46,SD
2021-01-20,PEATON,23,SD
2021-01-25,CICLISTA,34,SD
2021-01-24,AUTO,31,SD
2021-01-26,CICLISTA,22,SD
2021-02-06,CICLISTA,27,SD
2021-02-08,MONOPATIN,50,SD
2021-02-03,AUTO,29,SD
2021-02-23,MOTO,51,SD
2021-02-23,MOTO,-1,SD
2021-02-20,CICLISTA,26,SD
2021-03-03,MOTO,22,SD
2021-03-07,MOTO,33,GRAVE
2021-03-08,PEATON,13,SD
2021-02-25,MONOPATIN,43,SD
2021-03-12,AUTO,50,SD
2021-03-15,TRANSPORTE PUBLICO,25,SD
2021-03-22,CICLISTA,32,SD
2021-03-22,CICLISTA,59,SD
2021-03-03,CICLISTA,-1,SD
2021-03-31,MOTO,76,SD
2021-04-06,AUTO,50,SD
2021-04-06,AUTO,15,SD
2021-04-09,MOTO,26,GRAVE
2021-04-13,MOTO,27,SD
2021-04-24,MOTO,47,SD
2021-06-20,PEATON,26,SD
2021-07-02,MOTO,-1,SD
2021-07-08,AUTO,39,SD
2021-07-19,MOTO,27,SD
2021-11-16,CICLISTA,-1,SD
2021-11-16,CICLISTA,11,SD
2021-12-02,CICLISTA,52,SD
2021-01-04,CICLISTA,28,SD
2021-01-05,TRANSPORTE PUBLICO,40,SD
2021-01-08,TRANSPORTE PUBLICO,-1,SD
2021-01-08,TRANSPORTE PUBLICO,-1,SD
2021-01-08,TRANSPORTE PUBLICO,-1,SD
2021-01-13,CICLISTA,22,SD
2021-01-14,MOTO,22,SD
2021-01-12,TAXI,-1,SD
2021-01-12,TAXI,-1,SD
2021-01-18,AUTO,43,SD
2021-01-20,MOTO,27,SD
2021-01-21,MOTO,26,SD
2021-01-21,PEATON,26,SD
2021-01-21,CICLISTA,25,SD
2021-01-21,PEATON,76,SD
2021-01-19,MOTO,26,SD
2021-01-27,PEATON,59,SD
2021-01-26,AUTO,93,SD
2021-02-02,MOTO,28,SD
2021-02-05,MOTO,39,SD
2021-02-05,MOTO,34,SD
2021-01-25,MOTO,27,SD
2021-02-14,CAMION,52,SD
2021-02-14,CAMION,56,SD
2021-02-01,PEATON,39,SD
2021-02-01,AUTO,51,SD
2021-02-10,PEATON,-1,SD
2021-03-02,CICLISTA,23,SD
2021-03-05,UTILITARIO,30,SD
2021-03-05,MOTO,39,SD
2021-03-05,PEATON,65,SD
2021-03-05,PEATON,64,SD
2021-03-10,MOTO,40,SD
2021-03-10,MOTO,24,SD
2021-03-10,PEATON,36,SD
2021-03-17,MOTO,45,SD
2021-03-18,CICLISTA,21,SD
2021-03-19,MOTO,58,SD
2021-03-19,MOTO,51,SD
2021-03-23,CICLISTA,23,SD
2021-04-01,PEATON,-1,SD
2021-04-02,MOTO,-1,SD
2021-04-06,MOTO,25,SD
2021-04-15,CICLISTA,66,SD
2021-04-19,MOTO,26,SD
2021-04-20,PEATON,-1,SD
2021-04-20,PEATON,46,SD
2021-04-24,MOTO,28,SD
2021-06-01,PEATON,57,SD
2021-06-02,PEATON,32,SD
2021-06-06,MOTO,23,SD
2021-06-11,MOTO,38,SD
2021-06-11,MOTO,39,SD
2021-06-14,MONOPATIN,36,SD
2021-06-14,MOVIL,31,SD
2021-06-10,TRANSPORTE PUBLICO,37,SD
2021-07-01,AUTO,24,SD
2021-02-23,CICLISTA,23,SD
2021-01-12,PEATON,35,SD
2021-07-08,CICLISTA,30,SD
2021-07-03,PEATON,55,SD
2021-07-17,PEATON,72,SD
2021-09-01,TAXI,60,SD
2021-12-06,CICLISTA,46,SD
2021-12-09,PEATON,23,SD
2021-12-14,MOTO,19,SD
2021-02-07,TRANSPORTE PUBLICO,38,SD
2021-03-24,MOTO,41,SD
2021-03-31,MOTO,34,SD
2021-04-16,MOTO,-1,SD
2021-07-27,CICLISTA,15,SD
2021-10-12,PEATON,16,SD
2021-01-13,MOTO,20,GRAVE
2021-01-24,PEATON,31,SD
2021-01-24,MOTO,52,SD
2021-02-07,TRANSPORTE PUBLICO,68,SD
2021-02-24,CICLISTA,32,SD
2021-03-03,MOTO,-1,SD
2021-03-09,AUTO,59,SD
2021-03-30,MOTO,28,SD
2021-03-17,AUTO,45,SD
2021-04-02,AUTO,38,SD
2021-04-02,AUTO,37,SD
2021-04-02,AUTO,-1,SD
2021-04-02,AUTO,34,SD
2021-04-02,AUTO,31,SD
2021-04-27,TRANSPORTE PUBLICO,54,SD
2021-05-05,MOTO,-1,SD
2021-06-18,PEATON,47,SD
2021-06-25,MOTO,31,SD
2021-08-21,AUTO,-1,SD
2021-08-21,AUTO,36,SD
2021-10-29,MOTO,30,SD
2021-01-13,PEATON,16,SD
2021-01-27,MOTO,38,SD
2021-03-08,PEATON,89,SD
2021-03-10,CICLISTA,32,SD
2021-03-26,TRANSPORTE PUBLICO,-1,SD
2021-03-26,TRANSPORTE PUBLICO,-1,SD
2021-03-27,PEATON,81,SD
2021-03-28,MOTO,36,SD
2021-03-30,CICLISTA,58,SD
2021-03-01,MOTO,30,SD
2021-04-27,CICLISTA,24,SD
2021-06-03,MOTO,-1,SD
2021-06-03,CICLISTA,32,SD
2021-06-05,MOVIL,32,SD
2021-06-25,PEATON,81,SD
2021-07-05,MOTO,30,SD
2021-07-10,MOTO,22,SD
2021-07-20,MOTO,25,SD
2021-07-26,MOTO,40,SD
2021-07-28,MOTO,-1,SD
2021-09-20,CICLISTA,23,SD
2021-09-29,AUTO,31,SD
2021-10-14,PEATON,53,SD
2021-11-04,UTILITARIO,45,GRAVE
2021-11-09,CICLISTA,39,SD
2021-11-18,CICLISTA,20,SD
2021-01-05,MOTO,25,SD
2021-01-05,MOTO,31,SD
2021-01-11,MOTO,45,SD
2021-01-11,PEATON,51,SD
2021-01-15,MOTO,43,SD
2021-01-21,MONOPATIN,18,SD
2021-01-26,MOTO,29,SD
2021-02-02,AUTO,24,SD
2021-02-08,MOTO,32,SD
2021-03-22,MOTO,19,SD
2021-04-03,MOTO,40,GRAVE
2021-04-29,PEATON,52,SD
2021-06-27,AUTO,36,GRAVE
2021-06-27,AUTO,54,GRAVE
2021-06-27,AUTO,25,SD
2021-07-19,MOTO,20,SD
2021-10-23,PEATON,52,SD
2021-12-13,MOTO,55,SD
2021-01-26,CICLISTA,42,SD
2021-02-23,CICLISTA,43,SD
2021-02-28,MOTO,22,SD
2021-06-17,AUTO,67,SD
2021-01-07,AUTO,48,SD
2021-01-15,TRANSPORTE PUBLICO,36,SD
2021-01-16,UTILITARIO,43,SD
2021-01-11,CICLISTA,62,SD
2021-01-28,MOTO,-1,GRAVE
2021-01-28,AUTO,33,SD
2021-02-03,MOTO,28,SD
2021-02-08,CICLISTA,22,SD
2021-02-10,CICLISTA,34,SD
2021-02-17,CICLISTA,35,SD
2021-02-19,PEATON,22,SD
2021-02-25,PEATON,-1,SD
2021-02-28,PEATON,49,SD
2021-03-02,AUTO,39,SD
2021-03-04,MOTO,42,SD
2021-02-08,MOTO,40,SD
2021-03-19,CICLISTA,47,SD
2021-03-30,PEATON,47,SD
2021-04-02,AUTO,37,SD
2021-04-10,AUTO,21,SD
2021-04-09,UTILITARIO,34,SD
2021-04-12,MOTO,34,SD
2021-04-15,PEATON,40,SD
2021-06-07,CICLISTA,48,SD
2021-07-16,CICLISTA,58,SD
2021-07-06,MOTO,25,SD
2021-07-22,MOTO,33,SD
2021-07-29,MOTO,38,GRAVE
2021-07-31,MOTO,40,SD
2021-08-01,AUTO,41,SD
2021-08-06,MOTO,57,SD
2021-09-16,PEATON,55,SD
2021-09-17,MOTO,32,SD
2021-09-20,MOTO,46,SD
2021-11-23,PEATON,-1,SD
2021-11-23,PEATON,69,SD
2021-02-06,PEATON,76,SD
2021-02-12,AUTO,33,SD
2021-02-25,MOTO,20,SD
2021-03-01,MOTO,-1,SD
2021-03-05,CICLISTA,18,SD
2021-03-06,MOTO,39,SD
2021-03-31,MOTO,24,SD
2021-07-22,AUTO,43,SD
2021-12-04,CICLISTA,37,SD
2021-01-03,TAXI,53,SD
2021-01-08,MOTO,21,SD
2021-01-15,TRANSPORTE PUBLICO,54,SD
2021-01-28,PEATON,23,SD
2021-01-28,PEATON,-1,SD
2021-02-07,CICLISTA,35,SD
2021-02-11,CICLISTA,24,SD
2021-03-01,MOTO,-1,SD
2021-03-01,MOTO,43,SD
2021-03-01,PEATON,38,SD
2021-03-02,PEATON,36,SD
2021-03-02,CICLISTA,23,SD
2021-02-19,MOTO,53,SD
2021-03-04,MOTO,-1,SD
2021-03-11,CICLISTA,47,SD
2021-03-03,TRANSPORTE PUBLICO,74,SD
2021-03-18,CICLISTA,25,SD
2021-03-23,AUTO,20,SD
2021-04-06,CICLISTA,39,SD
2021-04-13,PEATON,19,SD
2021-04-06,TRANSPORTE PUBLICO,44,SD
2021-04-16,CICLISTA,28,SD
2021-04-17,CICLISTA,-1,SD
2021-04-26,AUTO,-1,SD
2021-07-07,PEATON,23,SD
2021-07-15,MOTO,45,SD
2021-07-23,CICLISTA,37,SD
2021-08-01,MOTO,-1,SD
2021-08-06,MOTO,49,SD
2021-08-06,MOTO,-1,SD
2021-08-10,PEATON,23,SD
2021-04-13,MOTO,44,SD
2021-04-23,CICLISTA,32,SD
2021-06-14,PEATON,60,SD
2021-06-07,AUTO,-1,SD
2021-06-07,AUTO,40,SD
2021-07-06,MOTO,26,SD
2021-07-07,AUTO,65,SD
2021-07-16,TRANSPORTE PUBLICO,59,SD
2021-07-24,MOTO,41,SD
2021-07-27,TRANSPORTE PUBLICO,79,SD
2021-10-07,MOTO,39,SD
2021-10-07,CICLISTA,37,SD
2021-10-15,MOTO,31,SD
2021-10-29,CICLISTA,27,GRAVE
2021-10-19,TAXI,-1,SD
2021-11-05,PEATON,25,SD
2021-11-10,MOTO,21,GRAVE
2021-11-14,MOTO,21,SD
2021-11-20,MOTO,29,SD
2021-12-01,MOTO,37,SD
2021-12-05,MOTO,46,GRAVE
2021-12-09,OTRO,9,SD
2021-12-09,OTRO,7,SD
2021-12-09,OTRO,6,SD
2021-12-09,OTRO,-1,SD
2021-12-14,CICLISTA,27,SD
2021-11-19,MOTO,29,SD
2021-01-05,CICLISTA,29,SD
2021-01-11,PEATON,39,SD
2021-01-17,CICLISTA,27,SD
2021-01-19,MOTO,51,SD
2021-01-20,MOTO,37,SD
2021-01-26,MOTO,-1,SD
2021-02-10,MOTO,-1,SD
2021-02-12,PEATON,27,SD
2021-02-17,TRANSPORTE PUBLICO,51,SD
2021-02-27,AUTO,49,SD
2021-03-02,PEATON,44,SD
2021-03-03,MOTO,26,SD
2021-03-04,CICLISTA,39,SD
2021-03-05,PEATON,19,SD
2021-03-05,MOTO,41,SD
2021-03-06,MOTO,44,SD
2021-03-07,AUTO,46,SD
2021-03-07,AUTO,33,SD
2021-03-07,AUTO,32,SD
2021-03-07,AUTO,24,SD
2021-03-07,AUTO,2,SD
2021-03-11,MOTO,51,SD
2021-03-11,MOTO,23,SD
2021-03-17,PEATON,-1,SD
2021-03-18,MOTO,35,SD
2021-03-22,AUTO,30,SD
2021-03-25,AUTO,35,SD
2021-03-25,AUTO,35,SD
2021-03-27,MOTO,52,SD
2021-03-28,MOTO,35,SD
2021-03-15,CICLISTA,66,SD
2021-04-23,CICLISTA,25,SD
2021-04-26,MOTO,21,SD
2021-04-29,CICLISTA,27,SD
2021-06-03,MOTO,38,SD
2021-06-22,CICLISTA,28,SD
2021-06-23,UTILITARIO,48,SD
2021-06-23,MOTO,28,SD
2021-07-02,PEATON,54,SD
2021-07-04,AUTO,47,SD
2021-07-04,MOTO,27,SD
2021-07-04,MOTO,31,SD
2021-07-10,MOTO,32,SD
2021-07-15,TRANSPORTE PUBLICO,55,SD
2021-07-15,TAXI,43,SD
2021-07-22,CICLISTA,34,SD
2021-07-26,PEATON,15,SD
2021-11-05,MOTO,28,SD
2021-11-06,MOTO,57,SD
2021-11-11,MOTO,36,SD
2021-11-11,MOTO,22,GRAVE
2021-11-12,CICLISTA,45,SD
2021-11-12,TRANSPORTE PUBLICO,45,SD
2021-11-12,MOTO,39,SD
2021-11-13,TAXI,66,SD
2021-11-17,MOTO,24,SD
2021-11-20,MOTO,50,SD
2021-11-17,PEATON,40,SD
2021-11-28,MOTO,26,SD
2021-11-30,CICLISTA,27,SD
2021-12-01,MOTO,44,SD
2021-12-04,MOTO,18,SD
2021-12-05,AUTO,32,SD
2021-12-08,MOTO,29,SD
2021-12-08,MOTO,21,SD
2021-12-07,AUTO,68,SD
2021-12-10,TRANSPORTE PUBLICO,36,SD
2021-12-13,PEATON,61,SD
2021-12-17,MOTO,43,SD
2021-12-18,MOTO,44,SD
2021-12-18,MOTO,27,SD
2021-12-26,PEATON,45,SD
2021-01-13,MOTO,27,SD
2021-01-29,AUTO,34,SD
2021-02-08,CICLISTA,19,SD
2021-02-13,AUTO,41,SD
2021-03-01,PEATON,-1,SD
2021-03-01,TAXI,40,SD
2021-03-05,MOTO,31,SD
2021-03-14,MOTO,21,SD
2021-03-17,PEATON,52,SD
2021-04-06,CICLISTA,27,SD
2021-04-07,AUTO,63,SD
2021-04-07,AUTO,18,SD
2021-04-03,CICLISTA,40,SD
2021-04-11,MOTO,43,SD
2021-04-20,MOTO,22,SD
2021-04-28,CICLISTA,49,SD
2021-06-02,MOTO,41,SD
2021-06-15,PEATON,53,SD
2021-06-16,MOTO,37,SD
2021-07-07,PEATON,25,SD
2021-08-08,AUTO,-1,SD
2021-08-08,AUTO,-1,SD
2021-08-08,AUTO,48,SD
2021-08-25,PEATON,62,SD
2021-08-25,PEATON,43,SD
2021-09-07,TRANSPORTE PUBLICO,51,SD
2021-09-18,PEATON,33,SD
2021-09-27,TRANSPORTE PUBLICO,31,SD
2021-10-02,TRANSPORTE PUBLICO,38,SD
2021-10-04,PEATON,31,SD
2021-10-07,MOTO,47,SD
2021-10-21,MOVIL,33,SD
2021-10-23,PEATON,39,SD
2021-10-25,PEATON,-1,SD
2021-10-22,MOTO,29,SD
2021-10-28,CICLISTA,26,SD
2021-11-03,AUTO,37,SD
2021-11-03,AUTO,13,SD
2021-11-11,MOTO,-1,SD
2021-11-03,TRANSPORTE PUBLICO,46,SD
2021-11-19,MOTO,-1,SD
2021-11-19,CICLISTA,38,SD
2021-11-18,CICLISTA,30,SD
2021-11-24,TRANSPORTE PUBLICO,47,SD
2021-11-26,CICLISTA,29,SD
2021-11-28,AUTO,-1,SD
2021-12-03,TRANSPORTE PUBLICO,21,SD
2021-12-17,PEATON,74,SD
2021-12-20,MOTO,31,SD
2021-01-12,TRANSPORTE PUBLICO,68,SD
2021-03-15,TRANSPORTE PUBLICO,-1,SD
2021-03-25,PEATON,44,SD
2021-03-17,PEATON,62,SD
2021-04-20,PEATON,28,SD
2021-04-29,CICLISTA,25,SD
2021-07-10,PEATON,41,SD
2021-07-08,PEATON,65,SD
2021-08-23,AUTO,35,SD
2021-10-04,CICLISTA,30,SD
2021-10-14,MOTO,54,SD
2021-11-01,CICLISTA,38,SD
2021-12-14,MOTO,47,SD
2021-12-14,MOTO,26,SD
2021-01-05,PEATON,-1,GRAVE
2021-01-13,CICLISTA,32,SD
2021-01-23,MOTO,30,SD
2021-01-31,TAXI,-1,SD
2021-01-31,TAXI,-1,SD
2021-02-17,MOTO,28,SD
2021-03-11,CICLISTA,62,SD
2021-03-11,CICLISTA,39,SD
2021-03-31,CICLISTA,26,SD
2021-07-17,MOTO,57,SD
2021-08-17,AUTO,42,SD
2021-09-11,CICLISTA,42,SD
2021-09-14,CICLISTA,22,SD
2021-09-15,MOTO,22,SD
2021-09-25,CICLISTA,24,SD
2021-09-24,PEATON,21,SD
2021-09-29,MOVIL,27,SD
2021-11-21,CICLISTA,6,SD
2021-11-27,CICLISTA,24,SD
2021-01-22,MOTO,49,SD
2021-06-11,MONOPATIN,26,SD
2021-06-09,CICLISTA,33,SD
2021-07-16,MOTO,33,SD
2021-07-05,TRANSPORTE PUBLICO,25,SD
2021-07-23,MOVIL,50,SD
2021-07-23,MOVIL,69,SD
2021-10-03,AUTO,66,SD
2021-10-15,PEATON,-1,SD
2021-10-16,PEATON,36,SD
2021-11-01,PEATON,71,SD
2021-11-27,PEATON,65,SD
2021-12-01,MOTO,37,SD
2021-12-08,AUTO,23,SD
2021-03-07,TRANSPORTE PUBLICO,27,SD
2021-03-12,AUTO,30,SD
2021-03-31,TRANSPORTE PUBLICO,68,SD
2021-03-31,TRANSPORTE PUBLICO,58,SD
2021-04-12,TAXI,30,SD
2021-04-16,CICLISTA,32,SD
2021-04-16,MOVIL,34,SD
2021-04-16,MOVIL,25,SD
2021-04-27,PEATON,23,SD
2021-06-04,MOTO,34,SD
2021-06-14,CICLISTA,34,SD
2021-06-18,MOTO,31,SD
2021-06-22,CICLISTA,17,SD
2021-06-22,PEATON,41,SD
2021-06-17,MOTO,42,SD
2021-06-11,PEATON,37,SD
2021-06-01,CICLISTA,54,SD
2021-06-22,PEATON,55,SD
2021-06-26,TRANSPORTE PUBLICO,46,SD
2021-07-14,PEATON,61,SD
2021-07-16,PEATON,46,SD
2021-07-18,AUTO,39,SD
2021-07-20,PEATON,25,SD
2021-07-20,AUTO,26,SD
2021-08-06,CICLISTA,46,SD
2021-08-12,TRANSPORTE PUBLICO,76,SD
2021-11-03,CICLISTA,28,SD
2021-11-22,MOTO,26,SD
2021-11-28,AUTO,12,SD
2021-11-30,MOTO,47,SD
2021-12-07,TRANSPORTE PUBLICO,59,SD
2021-12-07,TRANSPORTE PUBLICO,42,SD
2021-11-30,MOTO,42,SD
2021-12-04,PEATON,63,SD
2021-12-13,MOTO,37,SD
2021-12-24,MOTO,29,SD
2021-02-11,AUTO,53,SD
2021-03-29,MOTO,34,SD
2021-04-25,PEATON,-1,SD
2021-06-17,CICLISTA,23,SD
2021-06-25,CICLISTA,21,SD
2021-07-19,MOTO,24,SD
2021-08-03,PEATON,57,SD
2021-08-14,PEATON,46,SD
2021-08-26,UTILITARIO,63,SD
2021-09-24,MOTO,28,SD
2021-09-24,MOTO,31,SD
2021-09-24,MOTO,31,SD
2021-10-04,MOTO,21,SD
2021-10-06,TRANSPORTE PUBLICO,70,SD
2021-11-06,PEATON,34,SD
2021-11-10,TRANSPORTE PUBLICO,58,SD
2021-11-17,MOTO,-1,SD
2021-11-17,MOTO,34,SD
2021-11-17,TRANSPORTE PUBLICO,49,SD
2021-11-12,MOTO,38,SD
2021-11-18,CICLISTA,17,SD
2021-11-15,CICLISTA,34,SD
2021-11-22,PEATON,-1,SD
2021-11-18,MOTO,37,SD
2021-12-14,MOTO,31,SD
2021-01-03,PEATON,25,SD
2021-01-05,PEATON,56,SD
2021-01-13,MOTO,23,SD
2021-01-20,MOTO,35,GRAVE
2021-01-15,CICLISTA,39,SD
2021-01-27,MOTO,29,SD
2021-01-28,MOTO,50,SD
2021-02-05,MOTO,43,SD
2021-02-11,CICLISTA,26,SD
2021-02-11,PEATON,32,SD
2021-02-22,PEATON,24,SD
2021-03-01,CICLISTA,14,SD
2021-03-05,MOTO,26,SD
2021-03-05,MOTO,25,SD
2021-02-25,PEATON,53,SD
2021-03-11,MOTO,49,SD
2021-03-14,PEATON,62,SD
2021-03-12,MOTO,44,SD
2021-03-15,TAXI,38,SD
2021-03-19,MOTO,-1,SD
2021-03-21,MOTO,34,SD
2021-03-26,CICLISTA,34,SD
2021-04-06,CICLISTA,28,SD
2021-04-05,CICLISTA,48,SD
2021-04-10,MOTO,21,SD
2021-04-16,CICLISTA,35,SD
2021-02-20,CICLISTA,42,SD
2021-04-22,MOTO,43,SD
2021-06-02,MOTO,31,SD
2021-06-14,PEATON,52,SD
2021-05-26,TRANSPORTE PUBLICO,44,SD
2021-06-17,PEATON,46,SD
2021-06-24,MOTO,41,SD
2021-06-12,MOTO,22,SD
2021-06-26,MOTO,32,SD
2021-07-10,PEATON,47,SD
2021-07-10,PEATON,21,SD
2021-07-12,MOTO,33,SD
2021-07-19,MOTO,26,SD
2021-07-21,MOTO,18,SD
2021-07-25,MOTO,23,GRAVE
2021-08-23,MOTO,24,SD
2021-09-25,MOTO,47,SD
2021-10-06,PEATON,-1,SD
2021-10-13,TRANSPORTE PUBLICO,69,SD
2021-10-18,PEATON,38,SD
2021-10-20,MOTO,27,SD
2021-10-27,CICLISTA,29,SD
2021-11-05,TRANSPORTE PUBLICO,-1,SD
2021-11-05,TRANSPORTE PUBLICO,-1,SD
2021-11-05,TRANSPORTE PUBLICO,-1,SD
2021-11-05,TRANSPORTE PUBLICO,-1,SD
2021-11-05,TRANSPORTE PUBLICO,-1,SD
2021-11-05,TRANSPORTE PUBLICO,-1,SD
2021-11-05,TRANSPORTE PUBLICO,-1,SD
2021-11-05,TRANSPORTE PUBLICO,-1,SD
2021-11-09,CICLISTA,-1,SD
2021-11-18,PEATON,-1,SD
2021-11-21,MOTO,25,SD
2021-11-27,MOTO,26,SD
2021-11-28,PEATON,17,SD
2021-11-28,AUTO,22,SD
2021-11-27,AUTO,43,SD
2021-11-30,TRANSPORTE PUBLICO,-1,SD
2021-12-06,CICLISTA,18,SD
2021-12-10,AUTO,30,SD
2021-12-12,PEATON,57,SD
2021-12-15,CICLISTA,34,SD
2021-12-17,CICLISTA,27,SD
2021-12-21,MOTO,28,SD
2021-12-31,MOTO,31,GRAVE
2021-02-24,CICLISTA,51,SD
2021-04-07,CICLISTA,29,SD
2021-04-30,MOTO,52,SD
2021-06-02,CICLISTA,52,SD
2021-06-04,MOTO,39,SD
2021-06-07,MOTO,44,SD
2021-06-02,PEATON,65,SD
2021-06-18,CICLISTA,20,SD
2021-07-12,TRANSPORTE PUBLICO,59,SD
2021-07-20,TRANSPORTE PUBLICO,29,SD
2021-07-26,MOTO,-1,SD
2021-08-10,TRANSPORTE PUBLICO,46,SD
2021-08-15,AUTO,58,SD
2021-10-02,MOTO,37,SD
2021-10-08,PEATON,61,SD
2021-02-11,MOTO,34,SD
2021-02-17,AUTO,29,SD
2021-02-26,MOTO,27,SD
2021-03-05,CICLISTA,26,SD
2021-04-24,MONOPATIN,30,SD
2021-06-02,MOTO,27,SD
2021-06-18,TRANSPORTE PUBLICO,43,SD
2021-07-03,MOTO,34,SD
2021-07-16,PEATON,16,SD
2021-07-25,MOTO,22,SD
2021-07-27,MOTO,28,SD
2021-07-27,PEATON,6,SD
2021-07-28,AUTO,52,SD
2021-08-28,MOTO,19,GRAVE
2021-09-11,PEATON,20,SD
2021-11-02,PEATON,53,SD
2021-01-07,AUTO,-1,SD
2021-01-07,AUTO,-1,SD
2021-01-17,AUTO,-1,SD
2021-01-17,AUTO,36,SD
2021-01-18,TRANSPORTE PUBLICO,81,SD
2021-01-19,TRANSPORTE PUBLICO,50,SD
2021-01-22,CICLISTA,34,SD
2021-01-26,MOTO,-1,SD
2021-01-29,MOTO,34,SD
2021-02-19,CICLISTA,30,SD
2021-02-23,MOTO,52,SD
2021-02-25,AUTO,-1,SD
2021-02-25,AUTO,-1,SD
2021-03-10,PEATON,65,GRAVE
2021-03-10,MOTO,21,SD
2021-03-22,MOTO,30,SD
2021-04-12,MOTO,-1,SD
2021-04-12,MOTO,21,SD
2021-01-19,MOTO,50,SD
2021-04-13,CICLISTA,18,SD
2021-04-14,MOTO,20,SD
2021-04-19,CICLISTA,18,SD
2021-04-25,MOVIL,34,SD
2021-04-21,TRANSPORTE PUBLICO,45,SD
2021-05-18,MOTO,34,SD
2021-06-12,MOTO,43,SD
2021-06-12,AUTO,64,SD
2021-06-20,PEATON,32,SD
2021-06-24,MOTO,31,SD
2021-06-24,TRANSPORTE PUBLICO,66,SD
2021-06-26,CICLISTA,-1,SD
2021-06-29,UTILITARIO,-1,SD
2021-07-17,MOTO,29,GRAVE
2021-07-17,MOTO,25,SD
2021-08-04,MOTO,36,SD
2021-08-12,TRANSPORTE PUBLICO,42,SD
2021-10-07,UTILITARIO,-1,SD
2021-11-13,UTILITARIO,50,SD
2021-11-18,PEATON,43,SD
2021-12-10,AUTO,-1,SD
